"","Calu3_mock3","Calu3_mock2","Calu3_mock1","Calu3_SARSCoV2_3","Calu3_SARSCoV2_2","Calu3_SARSCoV2_1","SRR1942929","SRR1942934","SRR1942956","SRR1942957","SRR1942960","SRR1942961","SRR1942989","SRR1942990","cluster","gene_type"
"REXO5",-0.768514607088715,-0.538215856402548,-1.53343564714043,-0.605052681210088,-0.809165443650858,0.0458194909549595,0.465178032833302,0.768653421489262,-0.345014775991436,-0.848384072735453,0.274970792663433,0.507789771974106,2.41223705919001,0.973134515114457,2,"Human"
"SPPL2B",-0.0981324235790431,2.00364040375171,1.61912504170884,-1.17366302152759,-0.898991682383482,-0.532488302755854,0.540161914170942,-0.621193479196086,0.0848452195605204,0.0490228893879348,0.742792711073677,0.424695986026189,-1.36676111796877,-0.773054138268994,6,"Human"
"COPZ2",1.14514537031931,1.92456604606539,0.630832803557971,0.298838059480915,0.610738500868579,0.937632791390149,-1.37244707618152,-0.871360712210031,-0.0918424400826161,-1.14455209381139,-1.02383695413823,-1.10266127586885,0.12465822443833,-0.0657112438279969,1,"Human"
"PRKAR2B",1.99386508082497,0.769227655143273,1.56025928403707,0.562688379822683,0.715101950333528,0.432842686426547,-0.579260268636484,-0.503724130776309,-0.756342964109633,-1.2185671424025,-0.935638180631185,-0.502983402926355,-0.883805122014856,-0.653663825090763,8,"Human"
"MSL3",-0.680190118253279,-0.484484466368439,-0.264532145882687,-1.17923215125859,-1.13809013283206,-1.50478977504149,1.10419456646287,1.4189976835736,1.06872126273257,0.471032479248265,0.976829277399766,1.12666142560982,-0.604682146906025,-0.310435758484289,6,"Human"
"CREBBP",-1.26404342012647,-1.56192393069149,-0.897408721739817,-0.186173917247612,-0.358771738768737,-0.06382861297418,-0.280981908924289,-0.339723646094838,1.20001672755694,1.31995020376053,-0.302772574054409,-0.25039605226931,1.477497976342,1.50855961523168,2,"Human"
"TSPOAP1",-0.982146879143954,-0.982146879143954,-0.982146879143954,-0.982146879143954,-0.982146879143954,-0.982146879143954,0.447500267175653,0.154808544149561,0.978066788014918,1.55035205655776,0.501107765573308,0.211322433061136,1.80954238337353,0.240181036957855,3,"Human"
"GCFC2",-0.607633578894728,-1.16596521984699,-0.795892486896487,-1.07643951014601,-0.910808418871824,-1.24065315105244,0.231126676924513,0.398903841941583,0.571415616570785,0.649180000145427,0.232350715129733,0.243586697148474,1.81667166244102,1.65415715540695,3,"Human"
"WDR54",0.824240952058741,1.49085376886861,1.0110763083438,-0.981821879659622,-0.621301084319112,-0.651355410215645,0.81418636200113,0.765672698625179,-1.21006136075691,-1.44058734581567,0.792591483625924,0.79208989706554,-0.785296344361131,-0.800288045460825,9,"Human"
"CROT",0.640897540424567,-0.704370330113409,-0.835403165186881,-0.855054150754487,-0.940522525037935,-1.84255070714842,1.11669119291724,1.39079091911312,-0.147111228868394,0.58578077431374,1.27098549470806,0.938921344030051,-0.58325144575601,-0.0358037126412466,6,"Human"
"KMT2E",-1.10729519983968,-1.49181388121,-1.13207709882893,-0.399204197740229,-0.440454818434584,-0.404220729531832,-0.188698622583259,-0.0662067202464428,1.62042375381458,1.65610849632923,-0.157607869057427,-0.0406269744316689,1.06508283522067,1.08659102653957,2,"Human"
"RHBDD2",1.01172893960872,1.51258200722186,1.29248049983582,-0.669109494437126,-0.680870446814812,0.0939385688628454,-0.751637782569686,-1.55515588112871,0.768461151859625,0.627864855442108,-1.09900006929445,-1.26536668068045,0.175728003403353,0.538356328690867,4,"Human"
"IBTK",-0.867484128880005,-1.79499973294711,-1.42085382276993,0.0637044801548645,0.14067692123681,-0.302832686595547,-0.27160499090291,-0.0475757060997518,0.992128191204837,1.01524616982187,-0.280510096478703,-0.27416309040179,1.53330479989766,1.51496369275969,2,"Human"
"ZNF195",-1.41732544773529,-1.68098484272116,-1.48558669782055,-0.121768053309196,-0.302962981956944,-0.470710255853767,0.142734153784791,0.392091260348451,1.01939181158437,1.2477547553318,0.186784634165937,0.128184111179865,1.27708300247965,1.08531455052203,2,"Human"
"MYCBP2",-1.24829397714802,-1.45988399850332,-1.27871496803512,-0.611736079550294,-0.525444001444163,-0.685110776192631,0.114895034818902,0.274527780480099,1.33755364883068,1.28552998362461,0.176476378369917,0.187426860930435,1.22016358881359,1.2126105250053,2,"Human"
"FBXL3",-0.749980220880052,-2.22545928827807,-1.0133414749796,-0.352687262087939,-0.248789375144429,-0.775759180411969,0.192300754941279,0.209192586090932,1.34533742643471,0.985990855448767,-0.0614697720322034,0.406302381746627,1.24392910891056,1.04443346024139,2,"Human"
"ITGAL",-0.294862239486729,-1.17005901712599,-1.03984560010873,-2.22374203562714,-0.413228546292895,-0.602131146598477,0.237310360400775,0.357275477108528,1.2457117551881,0.858034046830668,0.935769066707305,0.386653499090201,0.824934382984226,0.898179996930163,3,"Human"
"ITGA3",-1.11085575621548,-0.337005314117023,-0.237270039455886,-0.619362321457261,-1.33425893042845,-0.317620240177569,1.14395210982379,0.476557795623671,1.13237211451608,1.17454246205538,1.08847490678142,1.18559598095052,-1.23011765439368,-1.01500511350553,6,"Human"
"ZFX",-1.3792222280336,-1.55516373737,-1.28934841136866,-0.367616580565295,-0.12902156948957,-0.225136622596595,-0.0577689213933971,0.0803836049123607,1.41533574895634,1.4352294447197,-0.0974551377500167,-0.156739673248417,1.18604205248427,1.14048203074287,2,"Human"
"ASB4",-0.244496056803391,-0.602858900203798,-0.0704232956581493,-0.712867045650064,-1.79411170629163,0.0392181358138808,0.988257869017442,0.517013028416983,1.31948882671971,1.51921805494172,0.500581297842547,0.0564666635443242,-1.79411170629163,0.278624834602033,6,"Human"
"GDE1",1.35115067910337,1.52315708021706,1.38877099159674,0.330520963763049,0.578550158463786,0.373714058672649,-0.147595290085056,-0.0674278313062861,-1.14376570288306,-1.20640614251144,-0.268135632141827,-0.0787179082812154,-1.36954408574319,-1.26427133886455,8,"Human"
"REX1BD",1.37042049915705,2.0039025156254,1.28360655121486,-0.0667800666164521,0.12389454202422,0.611018606472776,-0.171042834343609,-0.576212708081564,-0.630066674106111,-0.735594140746748,-0.306815180487925,-0.215298693000178,-1.29628661517732,-1.39474580193441,10,"Human"
"CRLF1",-0.974550847107438,-0.838281776525799,-0.883799095649726,-1.80167597769686,-0.455727081989726,-1.23588721764867,1.00449460536584,1.01363744257012,0.540153791419904,1.08931374055896,0.992250504541011,0.880781806666209,0.127112340699109,0.542177764797078,6,"Human"
"OSBPL7",0.352549050480504,0.803669004807651,0.123233918737178,-1.3733179486006,-1.42972574261977,-1.27973121154619,0.156781277325948,-0.262255585812792,1.5717742373294,1.62643101795875,0.489614935716938,0.450702516952716,-0.96035546818258,-0.269370002547154,4,"Human"
"TMEM98",0.281807890270244,0.310347425355552,-0.311004420397762,-0.833917372162787,-1.29366715414992,-1.87037408832444,0.618340400465143,1.12220382329219,1.05926283493434,0.0433529318872027,1.2408891920054,1.14655148915725,-0.53955048238267,-0.97424246994971,6,"Human"
"MAP3K14",-1.03683375476276,-0.747219250241386,-1.02511682290495,-0.364726257651244,-0.752276546555867,-0.412371132319817,-0.252765987646885,-0.502333241567814,1.35035563817941,1.38122416946278,-0.459498116274903,-0.358725419623023,1.55568097650231,1.62460574540416,2,"Human"
"TMEM132A",0.776931225516598,1.45381228874663,1.16973900850776,0.852819764113889,0.958997694149378,1.2539677973847,-0.646969046461533,-1.32099148120873,-0.845089853442548,-0.931128677919517,-0.753428826007673,-0.818989107077089,-0.734632858724742,-0.415037927577137,5,"Human"
"AP2B1",-0.373543197676019,-0.518256363612805,-0.22402469367024,-1.23697073442291,-1.33579988917298,-1.32917087284403,1.30552476851494,1.55881381698984,-0.254665518784793,-0.22220546181877,1.13014762668806,1.38666334358851,0.109192704461543,0.00429447175966173,6,"Human"
"TAC1",0.715543706136093,1.71837931672582,0.884701347621777,0.795773032744611,0.782730032010793,1.26600952821502,-0.958552640873642,-0.78763138616938,-0.68215887839655,-0.404356822868421,-1.10099504462977,-1.25690375010759,-0.00107445001557721,-0.971463990393181,5,"Human"
"CX3CL1",-0.0810168780293049,0.0276921420822622,0.0369411002621218,1.66132140738558,1.59431008559501,1.76187368631331,-1.03106009810863,-1.1192846880888,-0.162809781079569,-0.0824823617540977,-0.963066533713298,-1.06761507908415,-0.329831190201262,-0.244971811579177,7,"Human"
"SPATA20",-0.751431062644433,-0.178916830951359,-0.750769135415422,-1.25674125424478,-0.962133922778331,-0.80894264853597,0.506860852241325,-0.421928938894427,1.54190119780823,2.19800543554799,0.546002504094475,0.617600388028572,0.258974225292785,-0.538480809548665,3,"Human"
"CACNA1G",-0.868623150499857,-0.868623150499857,-0.868623150499857,-0.868623150499857,-0.205485785302842,-0.383508965927805,-0.413496417501234,-0.279298656281495,0.711778204603628,1.05530798954158,-0.396356286493026,-0.488920775655095,1.83363144705078,2.04084184796494,2,"Human"
"TNFRSF12A",0.332458495445993,1.25618865200366,0.602554969876996,0.34534661444586,0.246175720307186,0.716453812655599,-0.831209851196825,-1.33599318121033,-0.957044088238299,-1.20281320991536,-0.90704317218294,-0.968778141343338,1.33650395760681,1.36719942174501,1,"Human"
"MAP3K9",-1.22662620846912,-1.22341611507693,-0.883242901258903,-0.685297248967862,-0.628095558805084,-0.583493180271792,-0.0777370404208334,-0.133830609054285,1.19631329344951,1.280724877623,-0.079336865319453,-0.0878640054739999,1.57398144527224,1.55792011677351,2,"Human"
"RALA",-0.276761923322433,-0.897489393499218,-1.45263189442668,1.61392765445842,2.07311902808243,0.821416757031435,-0.686637954846012,-0.257519732019682,0.228991106364533,-0.563028945364273,-0.703104717847909,-0.731618291295584,0.143588405706152,0.687749900978792,7,"Human"
"BAIAP2L1",-1.74814731633112,-1.21028626239844,-2.04790274784994,-0.0611981664603697,0.303679860089718,0.164577034964583,0.245325039134555,0.316033576206669,1.323129572873,1.31878934132779,0.343788351474496,0.424440118621743,0.405817733463273,0.221953864884017,11,"Human"
"KDM7A",-1.56820357192025,-1.6160902366947,-1.68125431779279,0.498272650509167,0.746881672861525,0.363041607668813,-0.103162023799127,-0.0767683904915089,1.3251575305777,1.28761348058673,-0.127298522838317,-0.193845487487725,0.682133859282733,0.46352174953775,1,"Human"
"ETV1",0.231031261458281,-0.993999300934592,-0.0701855031910788,-1.23834069659166,-1.38036744463356,-1.85956193663245,0.815748779434355,1.02781155754813,0.94470009928734,0.969875302799751,0.881747403830902,0.838602018300487,-0.143304192113713,-0.0237573485621993,6,"Human"
"AGK",-0.852648196757222,-1.14054750717138,-0.559968917342796,-1.1988725245649,-1.38842153098119,-1.05678774349405,0.944619818152904,1.3182260927821,0.221838431130149,0.190792979718098,1.10896171852874,1.19487324504786,0.784930712592202,0.43300342235947,6,"Human"
"ALDH3B1",0.950216713040396,1.23132734635151,1.14239520409635,0.640006192298723,1.08830726403148,0.833608623335274,-0.156718818833445,-0.499565587603393,-0.878672334818781,-1.03259142319295,-0.181443677758133,-0.0452116857106656,-1.71954388440358,-1.37211393083279,4,"Human"
"TTC22",1.19351456631943,1.13317361674101,1.20874509461118,0.805859479368572,0.932491106378454,1.16689419459409,-0.514377680799432,-0.598495548377952,-0.734465362034404,-0.916980901114708,-0.611428366718988,-0.480264339070922,-1.26100676213787,-1.32365909775846,4,"Human"
"PHTF2",-0.417961567920459,-1.63526697525359,-0.989684800632558,-1.07488429416304,-0.954226571044921,-1.33474181561829,0.806968049446335,1.11154308527517,0.67003595755633,0.544515595156373,0.866044258959282,0.770811171097882,0.882785421613526,0.754062485527962,1,"Human"
"FARP2",-0.638509844669589,-1.10283722196218,-0.26621973840257,-0.974226603396365,-1.31335067350809,-1.51432699727523,0.71066526760016,1.00443104070879,1.1751938435805,1.37893556276572,0.819146945950635,0.913445077464105,-0.190076546628992,-0.00227011222692516,3,"Human"
"USH1C",0.816176418924527,1.29773622237106,1.03729607006226,0.596735909896464,0.6996534807098,0.834784161295168,-0.067179723067222,-0.0517286467489488,-0.860859401564353,-0.927544384509481,0.0303793862942615,0.169370450220342,-1.82861521126511,-1.74620473261876,8,"Human"
"DBF4",-0.139855791090087,-1.39245078623267,-0.632965512255402,-1.35874306082071,-1.05496801254101,-1.51559525200919,0.381122986353589,0.673108422414276,1.00635606746783,0.758853998679589,0.456002602955362,0.479850678653237,1.27791457578543,1.06136908263975,3,"Human"
"IFRD1",-0.922966003953012,-1.36637547506024,-1.03188281665176,-0.394973207801678,-0.355681083845512,-0.49137024777913,-0.447930925466978,-0.219508249805525,1.57947864980923,1.41031728053009,-0.196630233926762,-0.324838278191368,1.36819796886355,1.39416262327909,2,"Human"
"COX10",-1.10685164589338,-0.733811662193178,-0.507525777621798,-0.687347927175615,-0.553504119723791,-0.824592208285758,-0.0852752503255448,-0.036884433994917,0.432680254092871,0.42998225242855,-0.116190985713474,-0.398895799483298,2.40725526630624,1.7809620375831,2,"Human"
"PAF1",0.246644853205449,2.03389827771989,0.761828389764442,0.834484317914755,0.727750592022005,1.05614208918754,-0.670065504291886,-0.786603299841516,-0.0518133939093219,-0.195710143939394,-0.765718343358567,-0.412765436866203,-1.66864116410598,-1.10943123350121,5,"Human"
"VPS41",-0.535765521234292,-1.18414441808362,-0.764803841267185,-1.08937634639296,-0.997653299379608,-1.45212832604166,1.10544294432231,1.47443047043,0.582922861668056,0.373326445935849,1.14022216417786,1.10216325877556,0.209312303170686,0.036051303919011,6,"Human"
"ELAC2",-0.528681706923399,0.638230970215516,0.225459699677028,-1.2074272050604,-2.50534705851722,-0.839864213794267,0.990850676123554,0.787453532666955,-0.0617245488533082,-0.324941301936814,0.595964577783018,0.96050186731219,0.751936497380782,0.517588213926345,11,"Human"
"ARSD",0.471403427929641,0.531295121184119,0.703837222827664,0.79886854875059,0.940395500046286,1.1101093251222,0.128931618591709,0.184021159381541,-0.877845117857368,-0.692967181067151,0.268678861714074,0.366175075787068,-2.01003876817554,-1.92286479423481,4,"Human"
"PNPLA4",0.375274718664743,1.48407790972175,0.993595754483813,1.11564811221958,1.11467494892676,0.831187072632179,-0.214736646260404,-0.168172060429259,-1.34512257734515,-1.23583458799491,-0.299526132288739,-0.228934771307688,-1.26047514751075,-1.16165659351191,4,"Human"
"ADIPOR2",-0.179327054557656,-0.498639822104057,-0.320716689202415,-1.43454318607929,-1.45990688445153,-1.90833754156836,0.384693457742282,0.781144519392025,0.874685815103872,0.572622575686504,0.497457179033145,0.482757357961773,1.19295113613345,1.01515913691028,3,"Human"
"MARK4",0.186348801786626,0.818686052402174,0.44494938340395,0.936535283947181,0.707674915585147,1.09182992051135,-0.101081766841203,-0.434504693553194,0.465045698754746,0.447979012857397,-0.205049885611459,-0.155299461032994,-2.17851162596055,-2.02460163624917,5,"Human"
"CCDC124",0.905491705062505,1.84064285851476,1.19123179596186,0.543046202349256,0.28184879012442,0.659521464401113,0.190136016480513,-0.64127856285896,-1.27960498886683,-1.5979490289133,0.0124163619946163,-0.176430904274425,-1.09418572914724,-0.834885980828306,8,"Human"
"PAFAH1B1",-0.86428897457951,-1.29022099582609,-0.649323586763038,-0.569726627363803,-0.366863846416581,-1.28090523595759,-0.1061971075509,0.446002858284455,0.412869239489411,0.548872476559302,-0.126763296042059,0.0101058600364198,1.84895545992953,1.98748377620041,2,"Human"
"KIAA0100",-0.131128149910522,-0.181831322795976,0.124950934621974,-1.54795875297016,-1.94045266880073,-1.66530718539942,0.71466729769686,0.859477933658497,0.346419903043221,0.241824487347889,0.641476208351708,0.761863597327526,0.853358929912102,0.922638787917048,3,"Human"
"TRAPPC6A",1.00916767635298,1.38677819165902,1.18325238792428,0.483423213580628,0.534425275936312,0.670712484877254,0.125073724722524,-0.212349691310082,-1.02700112717947,-1.04882010200849,0.0182891587351792,0.159938889027181,-1.81332825848462,-1.4695618238327,8,"Human"
"CEACAM7",0.917896723266134,0.556052411691265,0.67042909240855,1.4219886242255,1.30478654422015,1.47717161278898,-0.603978655427936,-0.58447604666106,-1.08415370955751,-1.12485506365808,-0.61056444109819,-0.489514972030832,-0.825293888222351,-1.02548823194463,4,"Human"
"RPUSD1",1.26940098541562,2.1103084958107,1.65408313752148,-0.237416036454677,-0.185924753678605,0.422252582694992,-0.166234511032288,-1.14652418957477,-0.583124209332228,-0.600840008282049,-0.333761175785188,-0.498235146768366,-1.0461379293726,-0.657847241162043,10,"Human"
"LUC7L",-0.526744101084821,0.231638118583626,-0.663216014167434,-1.19437534576475,-1.1516575312947,-1.1818293317509,-0.208822262109881,-0.269221571312381,1.29933461196532,1.07306489274832,-0.150938368074922,-0.387807268341357,1.72373419086665,1.40683997973726,2,"Human"
"BAIAP3",-0.284509656788136,0.611403551996113,0.653674785741025,0.716815246857062,1.20348854528392,1.94408379006198,-0.235513083220768,-1.49145055314976,-1.10987997689662,-0.194559977595492,-0.0750613944008659,0.520062666274082,-1.13510812825662,-1.12344581590591,5,"Human"
"TSR3",1.33826032720449,2.10963570566679,1.46748531903878,-0.172719204273698,0.229629387044918,0.405221306158393,-0.23940087984474,-0.839809948826574,-1.01401905299795,-1.18726009039578,-0.450707680566715,-0.433164715489581,-0.731408377440262,-0.481742095278087,10,"Human"
"PIGQ",0.617690755401459,2.10897179741955,1.6966312908758,-0.564345647055997,-0.558644061622674,-0.308519248588117,0.529270067739556,-0.764949117977646,-0.377738209934171,-0.336493805990912,0.328621706787272,0.11128032820314,-1.5910418920606,-0.890733963196676,9,"Human"
"CRAMP1",-1.56614829386473,-1.08721642574502,-0.918973459863695,-0.452026249059408,-0.279836726539888,-0.0274385334736897,-0.15414201665055,-0.3726407972272,1.39744811178604,1.94308722082618,-0.380284042549363,-0.167987241542423,0.893746161570426,1.17241229233334,1,"Human"
"TEAD3",0.906482659923942,1.27649782895657,1.18439564170264,1.14799850801649,0.751049498800904,1.08597859265882,-0.404989332252119,-0.750400106957962,-0.70469129135734,-0.657760211896651,-0.655637853941452,-0.41575730972411,-1.4452582361206,-1.31790838780912,4,"Human"
"DNAJC11",-0.100148669261763,1.25652317377523,0.346141931906137,-0.590750430220034,-1.67566129772058,-0.665479428071512,0.136834599551026,-0.154025342845536,-1.13646597433017,-0.959614957504959,0.0945982299611225,0.170481226501722,1.52148616805238,1.75608077020693,11,"Human"
"NOX1",-1.17075920690604,-1.17075920690604,-1.17075920690604,-1.17075920690604,0.0515920922089576,-1.17075920690604,0.0132116706949234,0.619877076253371,0.158127591247042,0.462147508905326,0.938409735240986,0.789303002780131,1.54832074026039,1.27280661693909,2,"Human"
"E2F2",0.88626242830278,1.40770748377784,1.29226517230811,-0.985332647827608,-0.891868959580441,-1.07699532387722,0.764063397973473,0.827438460732161,-0.843217768836068,-0.867442750119795,0.676567542711719,0.688496687727257,-1.26277088999254,-0.615172833299688,9,"Human"
"PSMB1",1.11403335103062,1.55171388601511,1.16552736758077,0.881601517034923,0.871200922699035,0.719337755036169,-0.496841390683466,-0.359172908451158,-1.19684005780194,-1.17419317059021,-0.466750820102953,-0.471830044376138,-0.953908370668217,-1.18387803672254,4,"Human"
"JARID2",-1.10778178042093,-1.14064561857429,-1.15172443506574,1.46290062956878,1.40806313887647,1.27976670207861,-0.73097179910311,-0.688129004798177,0.81694713495035,1.06996959788109,-0.523926452122604,-0.503835777744081,-3.64826309614782e-05,-0.190595852895428,7,"Human"
"CDKL5",-1.22896795707131,-2.00326728475242,-1.33909024473805,-0.252001632839361,-0.0754508131933711,-0.391752223432422,0.1248634011871,0.300834821327728,1.35518848290475,1.49659117223378,0.212885763997912,0.281216133051931,0.771852547044384,0.747097834279362,1,"Human"
"CAMK1G",-1.27245115570129,-1.27245115570129,-0.826631924725186,0.105663195539376,0.379377257432031,0.0833714352634111,-0.462160869481298,-0.62805163535005,0.407716249297716,0.295952269356261,-0.431777403650588,-0.318568504189071,2.01871700361485,1.92129523829513,2,"Human"
"DLEC1",0.131245689535384,-2.65891121975686,-0.240345019851931,-0.268351940724884,-1.33111792687121,-0.506933921552097,0.983498665632016,0.183485125066333,0.350300794253465,0.523502084482703,0.952660024615321,1.02128767340153,0.294720947428971,0.564959024341252,3,"Human"
"CYTH3",-0.510406077376142,-0.409360492826904,-0.415140821330209,1.36380857408319,1.39999569179788,1.38067066394152,-0.958122297626075,-1.2423370762088,-0.0640915623372089,-0.442793976148234,-0.979920020769982,-1.07236821925322,0.965396953265989,0.984668660788189,7,"Human"
"ADAM22",-0.33927398920637,-0.187548650219333,0.187469917477421,-1.50119744183871,-0.692932401275375,-1.59042297666565,1.12334864653705,1.54137369124698,0.0308735776610375,0.126293597880116,1.33216062420566,1.17654521575616,-0.67323898561685,-0.533450825942148,6,"Human"
"CYB561",1.22832766246133,1.78667389584876,1.54896106774987,-0.940528205560206,-1.18300021649582,-0.925333127267883,0.363468218182006,-0.124680236344059,-1.17435574194946,-1.05474936532292,0.157128825174389,0.263253869450682,-0.0835913968011335,0.138424750874464,9,"Human"
"SPAG9",-1.04586704285004,-1.50870288801289,-1.18655903442451,-0.281639610520797,-0.401622937820574,-0.574760433344654,-0.0309106056639499,0.0871959995916717,0.700058403056361,0.677183342645365,-0.053103230963485,-0.0388788829093675,1.84446553575111,1.81314138546574,2,"Human"
"CELSR3",-1.20720196565695,-1.34023800136522,-1.01306571967679,-0.471037132529805,-0.994179897759695,-0.486324798665449,0.0964399058566087,-0.178515365079036,1.10219029711728,1.14342430139402,0.137751142064737,0.156106161305484,1.50345266908246,1.55119840391236,2,"Human"
"AASS",-0.841406683241312,-1.33604232800127,-1.13748788790865,-0.619256296241756,-0.416684169707742,-0.68480073123477,-0.161300594386747,0.105327827079,1.82682835474275,1.92956007374235,-0.012057269346311,-0.1188373495014,0.747206533968305,0.718950520037544,1,"Human"
"PLEKHG6",-0.285016914009908,0.802035364395347,0.405262662643174,1.05870358654273,1.27968871396158,1.5328032913328,-0.295631893958116,-0.761516534986257,0.22022952315286,0.0311782377164038,-0.30836256111351,-0.234189830414444,-2.04037169362578,-1.40481195163687,5,"Human"
"MPND",1.12042385145692,1.83694691561854,1.21669287541658,-0.550428313868132,-0.466562125941474,-0.569707471825553,0.631057290895445,0.178443942387747,-1.01638743930497,-0.998645198624069,0.641386898091639,0.42110662297422,-1.15802243258202,-1.28630541469487,9,"Human"
"CRY1",-0.922874584701988,-1.12909196363473,-0.399322535581132,-0.623901887677907,-0.536072411200716,-0.455052566437293,-0.378608998684722,-0.399356917303942,1.25955729439803,1.17726345934845,-0.454732436792628,-0.598517042922046,1.76008430350833,1.70062628768229,2,"Human"
"ST3GAL1",-0.376581877990541,-0.412394378509422,-0.0456413354967886,1.96535084203785,1.58803014602105,1.83944991312351,-0.577287029599439,-0.469191423906278,-0.377056255014485,-0.324303411943741,-0.587068852017006,-0.454839306888272,-0.915877592145892,-0.852589437670569,5,"Human"
"MMP25",-1.16814019917478,-0.319893334719473,-0.933588309398919,-0.298124367687642,-0.103132760441158,0.0731986887136867,-0.455352651329004,-0.572930415929747,0.551046954532712,0.514975704985515,-0.656199933986774,-0.723430997376533,1.79302199409337,2.29854962771874,2,"Human"
"IL32",0.0708987749518992,0.487599717097671,0.228915591766766,1.41525316659096,1.24501237100857,1.33473554826939,-1.24034029489486,-1.39620378583381,-0.265196157212623,-0.214089500882273,-1.2822648555499,-1.30313201054184,0.489781857772344,0.429029577457698,5,"Human"
"MAPK8IP2",-0.483520196979248,1.05738666659218,0.252603663932295,1.22255741434406,0.874031367536512,1.61511615602144,-0.937423961586093,-1.11007501518446,0.483306947349132,0.751656109302399,-1.13135620141045,-1.23517839473093,-0.481641271327332,-0.877463283859492,7,"Human"
"MED24",0.45269272631837,1.77181476835331,1.31419318521514,0.936504511135372,-0.205892061953908,1.33044204218578,-0.132742747289601,-1.28502062483491,-0.463341598682452,-0.506508874163061,-0.511522757106073,-0.387645128695429,-1.23441957928487,-1.07855386119769,5,"Human"
"RHOBTB2",0.417040641332139,1.76217070146618,1.65331415918176,-0.715044636727208,-1.56398004041475,-1.01063564970119,0.053266731725382,-0.889615070917508,-0.334444475774447,-0.820632855892489,0.03906467869353,-0.240964240684562,0.763853031847981,0.886607025865208,4,"Human"
"HEATR5B",-0.822340582711123,-1.63250094558602,-1.16569089005335,-0.695515038418052,-1.06586268922206,-0.763200889798891,0.27748047708561,0.68279939281058,1.47888608598669,1.31630200570696,0.347571725523506,0.393472147984869,0.819310162502438,0.82928903818886,2,"Human"
"RPS20",0.29638929686459,1.23787898120665,0.746972221863767,0.410673077495255,0.164921019513379,0.398244556048489,-0.411618160190613,-0.43218364425759,-1.7915596118542,-1.99106814667731,-0.433810793530259,-0.450781751006991,1.15148475344641,1.10445820107839,1,"Human"
"UBE3C",-1.08660903481817,-1.03099914067281,-0.905945739397931,-1.10575265285888,-1.14477885286696,-1.25176252959697,0.483408348698596,0.674564397539769,1.10872389089037,1.04163674232212,0.53749789474107,0.586948518700652,1.11207292064488,0.980995236674229,3,"Human"
"REV3L",-1.00835436649775,-1.31953253055862,-1.21265928058497,-0.690368315802758,-0.579624209210001,-0.724079759848858,-0.0635961030139359,0.0932399288933698,1.32603840906386,1.28117389921314,0.0203703182906846,0.0423289584614709,1.44128223882321,1.39378081277116,2,"Human"
"TENM1",-1.413357048738,0.0367589053545411,-0.0807593512482636,-0.479922031702068,-1.413357048738,-1.413357048738,-0.0557232740550107,-0.0497975588186065,0.253308933518354,0.51747896126444,0.127806422580333,0.471643253401675,1.56218026320104,1.93709662271754,2,"Human"
"MASP2",-1.15680210443193,-1.15680210443193,-1.15680210443193,-1.15680210443193,-1.15680210443193,-0.671703556302945,0.759363492652858,0.976305555081499,0.566260071629197,0.642506099475691,1.26761594565836,1.20197151566397,0.505969777074065,0.535721621226977,3,"Human"
"IYD",-0.248939434108437,-1.12192500713606,-0.755770204328201,-0.680345177924934,-1.29118681531607,-0.899803250245704,-0.000456079154788879,-0.138429652420576,1.60552053386173,1.74125191577235,-0.234412777816319,-0.185814578213426,1.04426242283288,1.16604810419756,2,"Human"
"TRAF3IP3",-1.01504973062633,-1.01504973062633,-1.01504973062633,-1.01504973062633,-1.01504973062633,-1.01504973062633,0.117833391504765,0.585872940809335,0.586774222011311,0.948281805578564,0.638004790752381,0.443256491977201,0.761987074309748,2.00828766681469,3,"Human"
"POMT2",-0.14012525282452,0.0702720917422903,0.201178928533369,-1.25545724252156,-2.00408624379286,-1.3048265548331,-0.00552766340480235,-0.0451364490354354,0.98165069976369,0.894644046560826,-0.0881435324482427,-0.0801269524999642,1.44847281060207,1.32721131415823,6,"Human"
"VTA1",0.0324572593751255,-0.833354754071543,-0.139433986481728,-0.943784784175139,-1.18446738231347,-1.17507448771293,0.51187562082298,0.779276528975738,-0.828291709184156,-0.731506874813693,0.448348610776336,0.618079992548289,1.72155437749192,1.7243215887623,11,"Human"
"MLXIPL",-1.4506894128813,-0.882714497653829,-1.25621821831865,-0.801335000901448,-1.04927674918556,-0.930855422954541,0.690543459451746,0.43422156605342,1.21942676907059,1.29441426588667,0.871238971110637,0.971702184428932,0.474822802356006,0.414719283537336,3,"Human"
"BAZ1B",-1.04028513168806,-1.21827216890772,-0.865401211484128,-0.976177627881335,-0.758936253902222,-1.22320415838832,0.233550366205368,0.406300818266944,1.04693775709521,1.09121111331679,0.241502067154046,0.219884681938973,1.47357464923781,1.36931509903664,3,"Human"
"RANBP9",-0.981469898946476,-1.29275821896779,-1.11514328413122,-1.06100584972958,-0.581046794523085,-1.19977436122896,0.127791538348664,0.654318823258695,1.27644063705888,1.38140546858416,0.536498634579483,0.355364933798717,0.851807923822655,1.04757044807586,3,"Human"
"ETV7",-0.850573884694464,-0.371054383880247,-0.494123504467852,1.66120718906514,1.51594066086181,1.67984861737066,-0.90191037882473,-0.990747256440018,0.516018630399199,0.550542433066682,-0.835786597505778,-0.849854651047394,-0.188694696775688,-0.440812177127332,7,"Human"
